meanDelayTime,CV.of.Delay,Period.Mean,Period.CV,Mean.Amplitude,Amplitude.CV
0.5,0.05,13.1216627092846,0.23038881276713,68.2861491628615,0.0267872172596737
0.5,0.1,13.0716912121212,0.225246190352171,68.3712121212121,0.0269247332060734
0.5,0.15,13.2874216718266,0.224002527973676,68.5325077399381,0.0269349861742678
0.5,0.2,13.3721868217054,0.229580460322887,68.3736434108527,0.0268700657435483
0.5,0.25,13.6118283911672,0.222933016219252,68.4747634069401,0.026910448025259
0.5,0.3,13.2221588325653,0.231357420678464,68.2503840245776,0.0265122457692897
0.5,0.35,13.7650738019169,0.218224750994372,68.3849840255591,0.0264304323072713
0.5,0.4,12.6356362701909,0.228399362563099,68.2466960352423,0.0263953735723223
0.5,0.45,13.8775291935484,0.222094149229563,68.3177419354839,0.0265502793684007
0.5,0.5,13.1801599388379,0.234135076674293,68.3333333333333,0.0262743448197576
0.5,0.55,13.1470112977099,0.224793088482637,68.3297709923664,0.0267983672900096
0.5,0.6,13.1603735474006,0.230771827592451,68.4556574923547,0.0267424230037238
0.5,0.65,13.6547545166403,0.223397381513803,68.4801901743265,0.026444495152918
0.5,0.7,13.1399309923664,0.225217689615735,68.3648854961832,0.0260688656103452
0.5,0.75,12.8450050670641,0.230758031461666,68.3293591654247,0.0265180450543309
1,0.05,13.1244676829268,0.224593021643404,68.6234756097561,0.0272726240737222
1,0.1,12.729140915805,0.224018304354751,68.533234859675,0.0273683160870782
1,0.15,13.0771386949924,0.220913609722478,68.7814871016692,0.0269585423302917
1,0.2,13.2256452453988,0.217972236679655,68.5812883435583,0.0265191836225396
1,0.25,13.6084208201893,0.217821748453041,68.8044164037855,0.0266369123630319
1,0.3,13.0015950075643,0.217179485325519,68.5763993948563,0.0263638024926233
1,0.35,12.834011641791,0.226278624416528,68.5925373134328,0.026927243206084
1,0.4,13.5588421383648,0.216216760330875,68.6352201257862,0.0270040465279029
1,0.45,12.7795771513353,0.22780054618516,68.5192878338279,0.0266085910089812
1,0.5,13.1716502290076,0.222733505703891,68.8396946564885,0.027426417179676
1,0.55,12.8667756352765,0.228789394999367,68.5635276532138,0.0272506062203321
1,0.6,13.1837790519878,0.222868839595572,68.6024464831804,0.0266253504300187
1,0.65,13.2944953632148,0.215751879291916,68.5564142194745,0.0267105674721003
1,0.7,13.8137342948718,0.214759652298551,68.8285256410256,0.0273564038237725
1,0.75,12.9000099252616,0.219441761497258,68.5112107623318,0.0268326463494396
1.5,0.05,13.5171029780564,0.220841431791465,69.0752351097179,0.0280864738476434
1.5,0.1,13.2178898617512,0.218516193481548,68.7357910906298,0.0269029600803385
1.5,0.15,13.1331380517504,0.211722958322156,68.806697108067,0.0271815496299442
1.5,0.2,13.4727973354232,0.219860791855899,68.9373040752351,0.0273887152346065
1.5,0.25,13.4539341653666,0.212179536144094,68.8471138845554,0.0275928075569402
1.5,0.3,13.2123238095238,0.225736446838634,69.0430107526882,0.0281908606617608
1.5,0.35,13.7873642054575,0.213696325604242,68.9887640449438,0.0273336503908829
1.5,0.4,13.5308481946625,0.212087572354902,68.8854003139717,0.0279906888708249
1.5,0.45,13.6419938193344,0.221908210326476,69.053882725832,0.0276889794358193
1.5,0.5,14.1474718286656,0.205996002791669,69.3014827018122,0.027705509637463
1.5,0.55,13.4260070093458,0.216494744835586,68.7788161993769,0.02762562461338
1.5,0.6,13.4917009389671,0.222054989519567,68.8810641627543,0.0276453456649254
1.5,0.65,12.9341175412294,0.221530262796015,68.7931034482759,0.0275215323690507
1.5,0.7,13.107601674277,0.2188247183432,68.8584474885845,0.0271147994841983
1.5,0.75,14.0421405537459,0.212543058744535,68.7491856677524,0.0271761782893687
2,0.05,13.8683061093248,0.212411550167785,69.2009646302251,0.0282622474043267
2,0.1,13.6644933438986,0.213619303588086,69.4881141045959,0.0285446015222636
2,0.15,13.7529215311005,0.209282515282688,69.5007974481659,0.0287929746198556
2,0.2,13.5236407232704,0.207316170088306,69.3632075471698,0.0288075133882848
2,0.25,13.6919717011129,0.214767417142594,69.3004769475358,0.0279188241133373
2,0.3,13.9422490630048,0.212676538903087,69.3101777059774,0.0281003142406406
2,0.35,13.5565789308176,0.215112190150118,68.9669811320755,0.0277379959124939
2,0.4,13.8238203525641,0.211218659171731,69.2355769230769,0.0275828892568356
2,0.45,13.8183052969502,0.205237591220298,69.2439807383628,0.0283407258739756
2,0.5,13.6518628164557,0.21073466780912,69.1028481012658,0.0280129600427725
2,0.55,13.5020574334898,0.215654953708095,69.5305164319249,0.0286688817720831
2,0.6,13.79438432,0.212750840605303,69.3584,0.0280030015789288
2,0.65,13.4338182527301,0.210897320472485,69.1419656786271,0.0281450002793748
2,0.7,13.9245042003231,0.209777164603926,69.1389337641357,0.0281108102501088
2,0.75,14.0630489361702,0.216165262739217,69.1374795417349,0.0279160332099232
2.5,0.05,14.0368993474715,0.207661004950547,69.8384991843393,0.029274686585888
2.5,0.1,13.8448696629213,0.202175769268946,69.6211878009631,0.0290355014231609
2.5,0.15,14.5122021885522,0.199752813317637,69.7643097643098,0.0292831390447002
2.5,0.2,14.7168433447099,0.194194945347615,69.8447098976109,0.0285511196283833
2.5,0.25,14.0543539967374,0.196975217670731,69.7438825448613,0.028905521764937
2.5,0.3,13.6737639109698,0.209445139010965,69.5898251192369,0.0288126182541953
2.5,0.35,14.3483851666667,0.197441685076114,69.6716666666667,0.0294455179590478
2.5,0.4,14.1024762684124,0.205042281910937,69.3747954173486,0.0286539191252787
2.5,0.45,14.525481618887,0.202571513624619,69.9089376053963,0.0286245512104306
2.5,0.5,13.45215578125,0.21156003676462,69.3953125,0.0283354056415723
2.5,0.55,14.0334678373984,0.209721742649796,69.4650406504065,0.0287068288539856
2.5,0.6,14.2051336633663,0.204772637702997,69.4389438943894,0.0284378034088864
2.5,0.65,14.0534782679739,0.208176146621404,69.3218954248366,0.0285401751076724
2.5,0.7,14.1421554276316,0.204845152395288,69.2450657894737,0.0281687639464094
2.5,0.75,14.3512646076795,0.209259147869495,69.5392320534224,0.0288689666455452
3,0.05,14.4752260504202,0.194528027107226,69.9596638655462,0.029239825873844
3,0.1,14.321762063228,0.201896720613265,69.8435940099834,0.0291883874948821
3,0.15,14.7317476027397,0.196577625004078,70.0702054794521,0.0288677727021432
3,0.2,15.1152254385965,0.193821662729718,70.1035087719298,0.0294410684916154
3,0.25,14.203647446458,0.201143786199908,69.840197693575,0.0290653089132422
3,0.3,14.7370634188034,0.198354520232163,69.8649572649573,0.029772519596243
3,0.35,13.8351393258427,0.202211218301443,69.4879614767255,0.028643345966879
3,0.4,14.6944513651877,0.200766363993666,70.0546075085324,0.0297279160989834
3,0.45,14.3616720133111,0.194636884649879,69.6472545757072,0.029485716358907
3,0.5,14.4824682352941,0.20154805052637,69.4521008403361,0.028960098586165
3,0.55,13.7816591054313,0.209937128747705,69.5047923322684,0.0295770921021869
3,0.6,14.3338058139535,0.205194561808208,69.5664451827243,0.0291246558191194
3,0.65,13.8582573268921,0.204818070521541,69.4573268921095,0.0287028722685847
3,0.7,14.3997175585284,0.21074031050005,69.7826086956522,0.0290972228370741
3,0.75,15.0162639372822,0.196197090022491,69.6724738675958,0.0288582766924653
3.5,0.05,14.8481063793103,0.192213211956284,70.3431034482759,0.0300494337560682
3.5,0.1,15.5127701438849,0.188599621381452,70.4640287769784,0.0302469980811526
3.5,0.15,14.7514895547945,0.197934117123347,70.2551369863014,0.0306845458242915
3.5,0.2,15.7084027322404,0.180605260267441,70.4553734061931,0.0303029582886577
3.5,0.25,15.3410058718861,0.184997099650156,70.2669039145907,0.0291450872762045
3.5,0.3,14.9044472318339,0.192851755966051,70.2387543252595,0.0284643198520752
3.5,0.35,14.6137606779661,0.18807224051066,70.2084745762712,0.0299969943893814
3.5,0.4,14.7270678632479,0.196687390787904,70.008547008547,0.0296341227425279
3.5,0.45,14.1921085667216,0.200972038000585,70.0214168039539,0.0293734901052593
3.5,0.5,15.1203592982456,0.197794803164871,70.1982456140351,0.0298981162818037
3.5,0.55,15.2740166666667,0.198148339350958,69.9982269503546,0.0293582445909973
3.5,0.6,14.7773499142367,0.197198122593179,69.778730703259,0.028821105099867
3.5,0.65,14.4148279264214,0.21111464692853,69.6688963210702,0.0296134214739147
3.5,0.7,14.7174377133106,0.199612897065693,69.740614334471,0.0301837286281285
3.5,0.75,14.7388347008547,0.202764467514807,69.4478632478633,0.0292931971884278
4,0.05,15.0468020942408,0.199206849904131,70.3280977312391,0.0305246826027196
4,0.1,15.9706394444444,0.184326648247123,70.9888888888889,0.0310039709973529
4,0.15,15.4649713261649,0.187176839012132,70.6182795698925,0.0308871601065133
4,0.2,15.5678696202532,0.187600693942936,70.7576853526221,0.0303302840268981
4,0.25,15.4305225402504,0.189211553237406,70.5474060822898,0.0305113169080646
4,0.3,15.254656460177,0.193459670952479,70.4619469026549,0.0310391848540323
4,0.35,15.1237810193322,0.187793474714961,70.5096660808436,0.0305819793087879
4,0.4,15.344293772242,0.191265117850529,70.1263345195729,0.0301346778865863
4,0.45,15.9052339483395,0.186300450177845,70.3929889298893,0.0309795335461714
4,0.5,14.7128441979522,0.19663800265244,70.2354948805461,0.0300288943863362
4,0.55,15.9125549815498,0.178206013811904,70.2749077490775,0.0295861602032805
4,0.6,14.7484082051282,0.202383815881061,70.0529914529914,0.0302709930242675
4,0.65,14.8068371134021,0.201384043852887,69.9312714776632,0.0296391782646484
4,0.7,15.0897732049037,0.194837669235267,69.800350262697,0.0301033144781151
4,0.75,15.0319319371728,0.198131867263714,69.7155322862129,0.0297909055173193
4.5,0.05,16.3174746212121,0.173772983819453,71.2746212121212,0.0312239883786798
4.5,0.1,15.9365166666667,0.184443923279304,71.15,0.0313748227818363
4.5,0.15,15.660918,0.184444490836865,70.9836363636364,0.0312325833020437
4.5,0.2,15.6494722323049,0.185746906414579,70.6660617059891,0.0320249972363776
4.5,0.25,16.0551538175047,0.187705291735642,70.8249534450652,0.0309627065607909
4.5,0.3,15.4526827956989,0.191127719620229,70.4551971326165,0.0308479847158926
4.5,0.35,16.0200710037175,0.183023027024436,70.7955390334572,0.0310617852512141
4.5,0.4,16.4557604961832,0.182916615093326,70.5896946564885,0.0315794865226018
4.5,0.45,15.7050506375228,0.188905035972779,70.0036429872495,0.030752347081125
4.5,0.5,15.5570488245931,0.188574420770921,70.4104882459313,0.029530775549817
4.5,0.55,16.1041571962617,0.194181600937657,70.4280373831776,0.0310560060763487
4.5,0.6,14.647112755102,0.196199958332933,69.9880952380952,0.0305005434483386
4.5,0.65,15.211530335097,0.194199143134508,69.7671957671958,0.0293813352471473
4.5,0.7,15.3712893048128,0.193662673440913,70.0427807486631,0.0298221415486793
4.5,0.75,14.9820012173913,0.197419123326466,69.7860869565217,0.0306564343103104
5,0.05,16.0254171003717,0.185744123117409,71.4014869888476,0.0328973215389374
5,0.1,16.101573271028,0.180777080738395,71.3177570093458,0.0324607881950928
5,0.15,16.1287516853933,0.183768003709625,70.9644194756554,0.0314856314777082
5,0.2,16.4445339694656,0.184370057083049,71.4522900763359,0.0320755090568816
5,0.25,16.0377227188082,0.185300989016996,71.0055865921788,0.0315681129663526
5,0.3,16.2635342155009,0.183972850358897,70.6786389413989,0.0311786720746537
5,0.35,15.3906532142857,0.186152747722097,70.3517857142857,0.0306595345326181
5,0.4,16.2469308851224,0.186004100715698,70.7947269303202,0.0324449753979342
5,0.45,16.573085,0.181055759882236,70.7461538461538,0.0312397351353315
5,0.5,15.7669692307692,0.190157617400709,70.4010989010989,0.0308083684829121
5,0.55,15.9205704251386,0.19123716894255,70.4029574861368,0.0310001488860885
5,0.6,15.0657258741259,0.19775187218579,70.0734265734266,0.0305785175005532
5,0.65,15.396837745975,0.194154561889721,70.2504472271914,0.0302786707834749
5,0.7,15.3467983985765,0.194914831376393,70.2829181494662,0.0305707519758496
5,0.75,15.2474803191489,0.200380115467629,69.9769503546099,0.0303939825546967
5.5,0.05,16.9760131889764,0.174728771472646,72.0157480314961,0.0331959262594879
5.5,0.1,17.056442970297,0.175150022064036,71.570297029703,0.0324570956583013
5.5,0.15,16.3580189753321,0.176403140796857,71.1404174573055,0.032848269989543
5.5,0.2,16.2921967863894,0.183243771324202,71.2873345935728,0.032668130326786
5.5,0.25,17.608308997955,0.173450910202484,71.6666666666667,0.0325780309561091
5.5,0.3,17.4559062880325,0.173497062608939,71.8580121703854,0.0328683387671044
5.5,0.35,16.8468736328125,0.177046263840621,71.25390625,0.031722459491916
5.5,0.4,17.0992166666667,0.176488296044807,71.2837301587302,0.0322977129776662
5.5,0.45,16.3168289772727,0.184470176298961,70.5965909090909,0.0310486201467497
5.5,0.5,16.736200776699,0.185023180728611,70.652427184466,0.0313596913294353
5.5,0.55,17.0632035643564,0.180129941674967,70.7445544554455,0.0315296104627346
5.5,0.6,16.8288162109375,0.184349696817706,70.802734375,0.0317679369372904
5.5,0.65,15.4087718637993,0.194818746442783,70.1935483870968,0.031153483555555
5.5,0.7,16.4624378585086,0.188611961815642,70.4703632887189,0.0301815793045591
5.5,0.75,15.9077939001848,0.192296192658402,70.0221811460259,0.0303782546954887
6,0.05,16.6328276061776,0.174415761513556,71.9749034749035,0.0336997919181404
6,0.1,17.5123414634146,0.173095256443731,71.9491869918699,0.0338208948936345
6,0.15,18.3454153191489,0.166878841700669,72.0404255319149,0.032973245905982
6,0.2,17.9573250521921,0.170799532119407,71.7599164926931,0.0334966649108636
6,0.25,16.4790728489484,0.191433921400001,70.7820267686425,0.0331425955833713
6,0.3,16.9663913385827,0.181801573744018,71.259842519685,0.0330962762965986
6,0.35,17.3410307847082,0.175840677544152,71.5674044265593,0.0327921219546255
6,0.4,16.9814362919132,0.180753860676304,70.861932938856,0.0324301604824976
6,0.45,17.2735963927856,0.176034302271213,71.002004008016,0.0311830335645283
6,0.5,17.3003261044177,0.179138179574077,71.210843373494,0.0323971388522072
6,0.55,17.5469949083503,0.176088968095715,71.1547861507128,0.0315606440574213
6,0.6,16.4325608778626,0.190400865480465,70.4675572519084,0.0309233373012757
6,0.65,16.2054195856874,0.191883747810795,70.4387947269303,0.0303585557287338
6,0.7,16.2259473584906,0.193454357281174,70.1735849056604,0.0317101039095389
6,0.75,17.3445376257545,0.188883848666937,70.3058350100604,0.0306977499841736
6.5,0.05,18.9016010989011,0.163118561963825,72.978021978022,0.0344813566637584
6.5,0.1,18.3993198717949,0.163666032190031,72.5299145299145,0.0343757632098211
6.5,0.15,19.2026146993318,0.166170347307154,72.4008908685969,0.0339791625238122
6.5,0.2,18.0491761006289,0.172061822027713,72.2851153039832,0.0343766775728054
6.5,0.25,18.651795010846,0.169307237589157,72.3362255965293,0.034474985028498
6.5,0.3,17.480368699187,0.18034599036939,71.5731707317073,0.033317096320588
6.5,0.35,17.9068925155925,0.174859023453543,72.1975051975052,0.0331198769578234
6.5,0.4,17.3049648594378,0.173456407245909,71.7309236947791,0.0330925963737324
6.5,0.45,16.8469704500978,0.188214620272978,71.2054794520548,0.033554288724508
6.5,0.5,16.6654531007752,0.184487026918411,70.9767441860465,0.0320366895407807
6.5,0.55,17.340397983871,0.180924476292569,71.1350806451613,0.0321681015861799
6.5,0.6,16.7442889105058,0.190544088469798,70.7354085603113,0.0324861530402147
6.5,0.65,16.4127030534351,0.192357457964708,70.3912213740458,0.0311095404497544
6.5,0.7,16.4820323076923,0.193740946069948,70.5653846153846,0.0315073208051818
6.5,0.75,16.4127716190476,0.193025367991357,70.5390476190476,0.0315156977313561
7,0.05,18.3209689361702,0.171356001090397,72.7574468085106,0.0347525633218198
7,0.1,18.4869439914163,0.170481871414244,72.3690987124464,0.034380616548758
7,0.15,18.8382308533917,0.161403346518243,72.582056892779,0.0342746272229087
7,0.2,18.6793715835141,0.164285511751797,72.7744034707158,0.0348200110015549
7,0.25,18.6487512987013,0.168888439438734,72.0562770562771,0.0339430718999031
7,0.3,18.8474641137856,0.172149513985321,72.0525164113786,0.034333935787998
7,0.35,19.3426570786517,0.168028411388441,72.1258426966292,0.0337570942175054
7,0.4,18.4806690987124,0.17579542401271,71.5944206008584,0.0332029826946118
7,0.45,17.5331969387755,0.179060570591599,71.0714285714286,0.0325634603787583
7,0.5,18.1577968421053,0.172253004343037,71.5115789473684,0.0320738899171582
7,0.55,16.8767670588235,0.191691001446333,70.8333333333333,0.0320989051150205
7,0.6,17.1180807157058,0.188089623360799,70.6898608349901,0.0320373531843868
7,0.65,18.0203389121339,0.178975546581772,71.0543933054393,0.0321491826703837
7,0.7,16.936068172888,0.184249856066465,70.8172888015717,0.0315340724853508
7,0.75,15.942852962963,0.197405913116931,70.3111111111111,0.0320743630413157
7.5,0.05,20.5917275119617,0.158513344985514,74.0837320574163,0.0366049428928208
7.5,0.1,19.0452884955752,0.170202264464345,72.5420353982301,0.0361369803529176
7.5,0.15,19.5670672727273,0.161963734643076,72.775,0.0355495957956577
7.5,0.2,19.9738018561485,0.160754767129358,73.4663573085847,0.0358432297303316
7.5,0.25,19.0512834070796,0.167630533897094,72.3008849557522,0.0358095884836722
7.5,0.3,18.2606618644068,0.17802970382062,72.0868644067797,0.0347062718131205
7.5,0.35,19.2834208520179,0.167806217998505,72.1210762331839,0.0347842725280804
7.5,0.4,18.9058687912088,0.174864643160956,72.3384615384615,0.0348956216520986
7.5,0.45,18.6350525974026,0.173068406151466,71.7727272727273,0.0333677481880318
7.5,0.5,17.9039301455301,0.178516679287645,71.2931392931393,0.0338016592870261
7.5,0.55,17.056093452381,0.187565346233112,70.9801587301587,0.0319735553819323
7.5,0.6,18.4569571734475,0.176885096867237,71.152034261242,0.0331343312352809
7.5,0.65,17.5275566191446,0.182414786577705,71.112016293279,0.0326139078605425
7.5,0.7,16.6370104247104,0.193624827817521,70.4227799227799,0.0317602883584611
7.5,0.75,17.0952583333333,0.195239319792572,70.2698412698413,0.031166252468801
8,0.05,19.7513114942529,0.166335702156025,73.5931034482759,0.03677478039874
8,0.1,20.3041992924528,0.159121879122548,73.7735849056604,0.0376549608820583
8,0.15,20.4012914691943,0.159575511298443,73.7227488151659,0.0372681693117461
8,0.2,20.1994082159624,0.163040945025117,73.0610328638498,0.0363208356845431
8,0.25,19.1995391982183,0.170679754782016,72.6570155902004,0.035690093879102
8,0.3,19.0050695364238,0.171537090105893,72.4039735099338,0.0350011540972744
8,0.35,19.3687235955056,0.169687111355362,72.4584269662921,0.0349075132253042
8,0.4,19.2545322147651,0.169010635199017,72.0738255033557,0.0344689359853308
8,0.45,18.1155783157895,0.177765975785494,71.3978947368421,0.0334711752266467
8,0.5,18.4560628755365,0.179544460431106,71.5965665236051,0.0325001743561336
8,0.55,17.4845510162602,0.186787439579307,71.0873983739837,0.0323410194581974
8,0.6,17.8817575883576,0.177069082841721,71.1372141372141,0.0333121288248312
8,0.65,17.6074345603272,0.19241647056417,71.0695296523517,0.0330075161486395
8,0.7,18.7157566448802,0.178218359337039,71.2156862745098,0.0324395165278586
8,0.75,17.4004834343434,0.190676984033011,70.6424242424242,0.0318436471311286
8.5,0.05,20.2470675294118,0.161400101761928,74.5105882352941,0.0388227700167751
8.5,0.1,20.2993301886792,0.163661915427503,73.7004716981132,0.0382315345844799
8.5,0.15,20.1024957943925,0.160346020766054,73.3341121495327,0.0371288643643042
8.5,0.2,19.8783494226328,0.167486229794605,72.9538106235566,0.0371007948238433
8.5,0.25,21.0493704156479,0.160220446890444,73.0586797066015,0.0355610652239628
8.5,0.3,20.15048735363,0.164611235060493,72.8407494145199,0.0357034672617247
8.5,0.35,19.4775185520362,0.174581838989148,72.472850678733,0.0355614425495942
8.5,0.4,19.375470045045,0.171278093962558,72.6418918918919,0.0341810138593122
8.5,0.45,17.8601537344398,0.178814903196346,71.2344398340249,0.034236655265976
8.5,0.5,18.711687173913,0.176618381051593,71.6,0.0331172031724049
8.5,0.55,18.6305692640693,0.178230371960896,71.3982683982684,0.0336722654202479
8.5,0.6,17.7003199588477,0.192536568578639,71.2304526748971,0.0323073297699601
8.5,0.65,17.0993528827038,0.190373707239164,70.882703777336,0.0324941049113369
8.5,0.7,17.6310487704918,0.184797166142173,70.844262295082,0.0320465468834333
8.5,0.75,17.0876182539683,0.192028145072237,70.5753968253968,0.0316620394023346
